﻿央视频道,#genre#
Insight UHD,http://cdnx1.plusx.tv:8880/InsightUHD11/mono.m3u8?token=24cce35b06aecc51433333
TRAVELXP TV 4K,http://cdnx1.plusx.tv:8880/Travelxp/mono.m3u8?token=24cce35b06aecc51433333
NASA 4k 60P,http://cdnx1.plusx.tv:8880/NASA/mono.m3u8?token=24cce35b06aecc51433333
MYZEN TV 4K,http://cdnx1.plusx.tv:8880/myZen/mono.m3u8?token=24cce35b06aecc51433333
ULTRA NATURE TV 4K,http://185.236.229.31:9981/play/a01d
Fashion4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
Clarity4K,https://d3thiix3tzne5u.cloudfront.net/playlist2160p.m3u8
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
MUZZIK ZZ4000 4K,http://muzzik-live.morescreens.com/mts-a6/playlist.m3u8
loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Bloomberg TV+ 4K,https://bloomberg-bloombergtv-1-gb.samsung.wurl.com/manifest/playlist.m3u8
斗鱼4K,http://epg.112114.xyz/douyu/9249162
CCTV5-高清(1),http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5-高清(2),http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
广东体育,http://120.84.96.73:808/hls/22/index.m3u8
新视觉HD,http://112.25.48.69/live/program/live/xsjhd/4000000/mnf.m3u8?blog.ntnas.top
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8?zshangd
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
极速汽车体育,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888888/224/3221225622/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888888/224/3221225648/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888888/224/3221225767/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225648/index.m3u8?
超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225648/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8
超级体育,https://epg.pm/stream/892ae6a6657fcb5605b08e74ffde08c5d057921bc1c6ea7a35ee34911e30ab72.m3u8
超级体育,https://epg.pm/stream/b7d39c73c45d0f68e85f8516f8b66de59f52c83c44afed9a2543adab6e918237.m3u8
超级体育,https://epg.pm/stream/7976dc1f847a32ebabc8410d854c07b48970edca30b3989674ae66188aa59a3f.m3u8
超级体育,https://epg.pm/stream/c48239afb3a0e062512a98973cda31b081229eec256e05f42e0c492f529a07b0.m3u8
超级体育,https://epg.pm/stream/e6ac2baa105ad205e12eb2c560e615d12cf8434d7e9861f148e8c5671a11eca8.m3u8
超级体育,https://epg.pm/stream/1b30772c7fd01d7171a677c51bd63413937454d089efbce53b156cc1584d6e30.m3u8
超级体育,https://epg.pm/stream/30dfb2b73dac7b152b0e4af6e7ad24f1163750818ae7a96557c2a03530bb4657.m3u8
超级体育,http://39.134.116.30:8080/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225767/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225648/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8
超级体育,https://epg.pm/stream/f9fdc70c9ba25e7d270e25469cfd4eb8dce28a51884fb2d23f5ff80ac73c7f92.m3u8
精品体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225709/index.m3u8
精品体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8
精品体育,https://epg.pm/stream/968977280ce7d82de1b612dff593651ba5826bafda1eded73bd0548ce59579f9.m3u8
精品体育,https://epg.pm/stream/1917a85e18c76068c533ab074d3125f1388bfafd44c5e1080a1038e1acd81298.m3u8
精品体育,https://epg.pm/stream/d35fbec5ce38ec60d3fca1c72bd838a6005d8a70e90724a5ec57024e85dcf63f.m3u8
精品体育,https://epg.pm/stream/549827bb0388c2f0a927f3fd76aaa2631023c7e50aebbd2a9753cefcf29966ff.m3u8
精品体育,https://epg.pm/stream/07898a4d300a9075f8688712c1d201f95fc5033a799ceb0c6ed67296e0708b67.m3u8
精品体育,https://epg.pm/stream/7d3a2030a54e94a51565f16e7f8ccb33069c282cb97853b94796cdda6de55f30.m3u8
精品体育,https://epg.pm/stream/4267c5fb6b6e1da410c9dbe359376793230ed2b4549818743ddf46ee8fcb1872.m3u8
精品体育,https://epg.pm/stream/3b419a7f394959290adcedbdc4a9908ede966e8240c973bb1c7171ac59cddaba.m3u8
精品体育,https://epg.pm/stream/22bf7d4e3cd55570e9e937825a0049cd33d084082dfa439fbc107b0e2c14d6dc.m3u8
精品体育,https://epg.pm/stream/7e5a3a085a8f52937a333210d1b17f615f43bb84622381989363a2f69dd48224.m3u8
精品体育,https://epg.pm/stream/5e0195d5332b7ad33c1612460c7f9ecd3cffd7e88d402ed83caa29265e90e94a.m3u8
咪咕体育,http://39.137.49.76:8080/PLTV/88888888/224/3221226241/index.m3u8?
五星体育频道,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
NewTV超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225648/index.m3u8
NewTV超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225767/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225767/index.m3u8

🍑港台频道,#genre#
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8?zgangd
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,https://epg.pm/stream/45fe294eb22dab5852fa07de768de5aa64503dc3a869827ed1c0a2a2f77bba58.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8?zgangd
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8?zgangd
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8?zgangd
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8?zgangd
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8?zgangd
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8?zgangd
凤凰资讯,https://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,https://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
中國電影[1280*720],http://50.7.220.74:8278/chcfamily/playlist.m3u8?tid=ME7E3282776332827763&ct=18393&tsum=c098f25f9c140478d2a814b22a7ccbd3
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亞洲旅遊[1280*720],http://50.7.220.74:8278/asiatravel_twn/playlist.m3u8?tid=ma9ec30da9ef3&ct=18335&tsum=ff0bd9207f2c72a8c9bf38464433dc7d
俄罗斯中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
東森綜合[1920*1080],http://50.7.220.74:8278/ettvzhonghe/playlist.m3u8?tid=m65c4e525f24617101171&ct=17874&tsum=663db593cfeefc92ce4b5d7461988f3f
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
点掌+财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
靖天卡通[1280*720],http://50.7.220.74:8278/jingtiancartoon_twn/playlist.m3u8?tid=m1465dab025b5&ct=18335&tsum=ba935e583d90bfbe1d1d9662e9ac600c
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
TVBS欢乐台,http://198.16.64.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MA9A4111409641114096&ct=19225&tsum=600f3056bba6413dec3155efd19e2d20
TVB星河,http://198.16.64.10:8278/tvbxinhe_twn/playlist.m3u8?tid=ME2E8352893183528931&ct=19225&tsum=5f852c878e02000708a055c6b08a9405
三立戏剧台,http://198.16.64.10:8278/sanlixiju_twn/playlist.m3u8?tid=MBDB8405357084053570&ct=19226&tsum=78944c0951d21a699e46fff4318a3799
东森幼幼,http://198.16.64.10:8278/yoyo_twn/playlist.m3u8?tid=MEBE7340063173400631&ct=19225&tsum=e95304aa3743de8d4f23a23642d4d8a5
东森戏剧,http://198.16.64.10:8278/ettvdrama/playlist.m3u8?tid=ME1E3883142638831426&ct=19225&tsum=12c87a5fab65a0ba071cebce86313f45
东森财经新闻,http://198.16.64.10:8278/ettvcaijing_twn/playlist.m3u8?tid=MD5D9010164090101640&ct=19225&tsum=cc229773020f89af853b23d81e0e6371
中天娱乐,http://198.16.64.10:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674
中天新闻,http://198.16.64.10:8278/ctinews/playlist.m3u8?tid=MA4A6611409066114090&ct=19226&tsum=f0333c4e69a7c5880f766ec9f29ca203
中视新闻,http://198.16.64.10:8278/zhongshinews_twn/playlist.m3u8?tid=MD8D4836803548368035&ct=19226&tsum=a2f06c15a5e9c4dc67565c2b8598c8da
八大戏剧台,http://198.16.64.10:8278/badadrama/playlist.m3u8?tid=ME4E4734124647341246&ct=19225&tsum=c4e596572a79ad99675ee2137d1cc43d
八大综合台,http://198.16.64.10:8278/badazhonghe/playlist.m3u8?tid=MC7C4692263546922635&ct=19225&tsum=ffdc7a6397b511103e0df0b92e678790
公視,http://198.16.64.10:8278/ctv_taiwan/playlist.m3u8?tid=MCCC8750228587502285&ct=19225&tsum=aca6268c0dd9f618ed5e944942132557

🍆北京移动,#genre#
北京IPTV淘电影,http://111.13.42.234/PLTV/88888888/224/3221226552/1.m3u8?blog.ntnas.top
CCTV-1,http://111.13.42.234/PLTV/88888888/224/3221226431/1.m3u8?blog.ntnas.top
CCTV-13,http://111.13.42.234/PLTV/88888888/224/3221226316/1.m3u8?blog.ntnas.top
北京卫视,http://111.13.42.234/PLTV/88888888/224/3221226436/1.m3u8?blog.ntnas.top
东方卫视,http://111.13.42.234/PLTV/88888888/224/3221226898/1.m3u8?blog.ntnas.top
中国功夫,http://111.13.42.234/PLTV/88888888/224/3221226321/1.m3u8?blog.ntnas.top
军旅剧场,http://111.13.42.234/PLTV/88888888/224/3221226324/1.m3u8?blog.ntnas.top
军事评论,http://111.13.42.234/PLTV/88888888/224/3221226326/1.m3u8?blog.ntnas.top
动作电影,http://111.13.42.234/PLTV/88888888/224/3221226329/1.m3u8?blog.ntnas.top
精品大剧,http://111.13.42.234/PLTV/88888888/224/3221226331/1.m3u8?blog.ntnas.top
金牌综艺,http://111.13.42.234/PLTV/88888888/224/3221226347/1.m3u8?blog.ntnas.top
超级电视剧,http://111.13.42.234/PLTV/88888888/224/3221226368/1.m3u8?blog.ntnas.top
东南卫视,http://111.13.42.234/PLTV/88888888/224/3221226406/1.m3u8?blog.ntnas.top
CCTV-15,http://111.13.42.234/PLTV/88888888/224/3221226460/1.m3u8?blog.ntnas.top
BRTV影视,http://111.13.42.234/PLTV/88888888/224/3221226486/1.m3u8?blog.ntnas.top
贵州卫视,http://111.13.42.234/PLTV/88888888/224/3221226497/1.m3u8?blog.ntnas.top
山东卫视,http://111.13.42.234/PLTV/88888888/224/3221226501/1.m3u8?blog.ntnas.top
精品宠物,http://111.13.42.234/PLTV/88888888/224/3221226976/1.m3u8?blog.ntnas.top
东南卫视,http://111.13.42.234/PLTV/88888888/224/3221226496/1.m3u8?blog.ntnas.top
咪咕视频_6896,http://111.13.42.234/PLTV/88888888/224/3221226896/1.m3u8?blog.ntnas.top
咪咕视频_6377,http://111.13.42.234/PLTV/88888888/224/3221226377/1.m3u8?blog.ntnas.top
咪咕视频_6393,http://111.13.42.234/PLTV/88888888/224/3221226393/1.m3u8?blog.ntnas.top
北京IPTV4k,http://111.13.42.238/PLTV/88888888/224/3221226550/1.m3u8?blog.ntnas.top
北京卫视,http://111.13.42.238/PLTV/88888888/224/3221226900/1.m3u8?blog.ntnas.top
超级综艺,http://111.13.42.238/PLTV/88888888/224/3221226940/1.m3u8?blog.ntnas.top
BRTV文艺,http://111.13.42.238/PLTV/88888888/224/3221226440/1.m3u8?blog.ntnas.top
CCTV-1,http://111.13.42.238/PLTV/88888888/224/3221226563/1.m3u8?blog.ntnas.top
CCTV-1,http://111.13.42.238/PLTV/88888888/224/3221226564/1.m3u8?blog.ntnas.top
CCTV-6,http://111.13.42.238/PLTV/88888888/224/3221226468/1.m3u8?blog.ntnas.top
CCTV-12,http://111.13.42.238/PLTV/88888888/224/3221226942/1.m3u8?blog.ntnas.top
CCTV-13,http://111.13.42.238/PLTV/88888888/224/3221226568/1.m3u8?blog.ntnas.top
CCTV-16,http://111.13.42.238/PLTV/88888888/224/3221226887/1.m3u8?blog.ntnas.top
CCTV-16,http://111.13.42.238/PLTV/88888888/224/3221226888/1.m3u8?blog.ntnas.top
CCTV-17,http://111.13.42.238/PLTV/88888888/224/3221226459/1.m3u8?blog.ntnas.top
浙江卫视,http://111.13.42.238/PLTV/88888888/224/3221226504/1.m3u8?blog.ntnas.top
重庆卫视,http://111.13.42.238/PLTV/88888888/224/3221226569/1.m3u8?blog.ntnas.top
江西卫视,http://111.13.42.238/PLTV/88888888/224/3221226570/1.m3u8?blog.ntnas.top
纪实人文,http://111.13.42.238/PLTV/88888888/224/3221226571/1.m3u8?blog.ntnas.top
哒啵电竞,http://111.13.42.238/PLTV/88888888/224/3221226889/1.m3u8?blog.ntnas.top
浙江卫视,http://111.13.42.238/PLTV/88888888/224/3221226899/1.m3u8?blog.ntnas.top
咪咕视频_6375,http://111.13.42.238/PLTV/88888888/224/3221226375/1.m3u8?blog.ntnas.top
咪咕视频_6383,http://111.13.42.238/PLTV/88888888/224/3221226383/1.m3u8?blog.ntnas.top
咪咕视频_6387,http://111.13.42.238/PLTV/88888888/224/3221226387/1.m3u8?blog.ntnas.top
咪咕视频_6390,http://111.13.42.238/PLTV/88888888/224/3221226390/1.m3u8?blog.ntnas.top
咪咕视频_6397,http://111.13.42.238/PLTV/88888888/224/3221226397/1.m3u8?blog.ntnas.top
咪咕视频_6398,http://111.13.42.238/PLTV/88888888/224/3221226398/1.m3u8?blog.ntnas.top
咪咕视频_6566,http://111.13.42.238/PLTV/88888888/224/3221226566/1.m3u8?blog.ntnas.top

🥑南京移动,#genre#
五星体育,http://112.25.48.69/live/program/live/ssty/4000000/mnf.m3u8?blog.ntnas.top
新视觉HD,http://112.25.48.69/live/program/live/xsjhd/4000000/mnf.m3u8?blog.ntnas.top
外语频道,http://112.25.48.69/live/program/live/wypdhd/4000000/mnf.m3u8?blog.ntnas.top
哈哈炫动,http://112.25.48.69/live/program/live/hhxdhd/4000000/mnf.m3u8?blog.ntnas.top
东方影视,http://112.25.48.69/live/program/live/dsjpdhd/4000000/mnf.m3u8?blog.ntnas.top
CETV-1,http://112.25.48.69/live/program/live/zgjy1ott/4000000/mnf.m3u8?blog.ntnas.top
都市剧场,http://112.25.48.69/live/program/live/dsjchd/4000000/mnf.m3u8?blog.ntnas.top
极速汽车,http://112.25.48.69/live/program/live/jsqchd/4000000/mnf.m3u8?blog.ntnas.top
欢笑剧场,http://112.25.48.69/live/program/live/hxjchd/4000000/mnf.m3u8?blog.ntnas.top
动漫秀场,http://112.25.48.69/live/program/live/dmxchd/4000000/mnf.m3u8?blog.ntnas.top
第一财经,http://112.25.48.69/live/program/live/dycjhd/4000000/mnf.m3u8?blog.ntnas.top
游戏风云,http://112.25.48.69/live/program/live/yxfyhd/4000000/mnf.m3u8?blog.ntnas.top
娱乐频道,http://112.25.48.69/live/program/live/ylpdhd/4000000/mnf.m3u8?blog.ntnas.top
生活时尚,http://112.25.48.69/live/program/live/shsshd/4000000/mnf.m3u8?blog.ntnas.top
魅力足球,http://112.25.48.69/live/program/live/mlyyhd/4000000/mnf.m3u8?blog.ntnas.top
乐游,http://112.25.48.69/live/program/live/qjshd/4000000/mnf.m3u8?blog.ntnas.top
纪实人文,http://112.25.48.69/live/program/live/jspdhd/4000000/mnf.m3u8?blog.ntnas.top

🥑河南联通,#genre#

北京卫视,http://125.40.191.58:9901/tsfile/live/0107_1.m3u8?blog.ntnas.top
辽宁卫视,http://125.40.191.58:9901/tsfile/live/0121_1.m3u8?blog.ntnas.top
浙江卫视,http://125.40.191.58:9901/tsfile/live/0124_1.m3u8?blog.ntnas.top
广东卫视,http://125.40.191.58:9901/tsfile/live/0125_1.m3u8?blog.ntnas.top
江苏卫视,http://125.40.191.58:9901/tsfile/live/0127_1.m3u8?blog.ntnas.top
湖南卫视,http://125.40.191.58:9901/tsfile/live/0128_1.m3u8?blog.ntnas.top
安徽卫视,http://125.40.191.58:9901/tsfile/live/0130_1.m3u8?blog.ntnas.top
山东卫视,http://125.40.191.58:9901/tsfile/live/0131_1.m3u8?blog.ntnas.top
湖北卫视,http://125.40.191.58:9901/tsfile/live/0132_1.m3u8?blog.ntnas.top
东南卫视,http://125.40.191.58:9901/tsfile/live/0137_1.m3u8?blog.ntnas.top
江西卫视,http://125.40.191.58:9901/tsfile/live/0138_1.m3u8?blog.ntnas.top
河南卫视,http://125.40.191.58:9901/tsfile/live/0139_1.m3u8?blog.ntnas.top
重庆卫视,http://125.40.191.58:9901/tsfile/live/0142_1.m3u8?blog.ntnas.top
黑龙江卫视,http://125.40.191.58:9901/tsfile/live/0143_1.m3u8?blog.ntnas.top
都市频道,http://125.40.191.58:9901/tsfile/live/1000_1.m3u8?blog.ntnas.top
CHC家庭影院,http://125.40.191.58:9901/tsfile/live/1001_1.m3u8?blog.ntnas.top
CHC动作电影,http://125.40.191.58:9901/tsfile/live/1002_1.m3u8?blog.ntnas.top

🥕河北联通,#genre#
CCTV1,http://60.10.167.88:808/hls/1/index.m3u8?blog.ntnas.top
CCTV2,http://60.10.167.88:808/hls/2/index.m3u8?blog.ntnas.top
CCTV3,http://60.10.167.88:808/hls/3/index.m3u8?blog.ntnas.top
CCTV5,http://60.10.167.88:808/hls/5/index.m3u8?blog.ntnas.top
CCTV5+,http://60.10.167.88:808/hls/17/index.m3u8?blog.ntnas.top
CCTV6,http://60.10.167.88:808/hls/6/index.m3u8?blog.ntnas.top
CCTV7,http://60.10.167.88:808/hls/7/index.m3u8?blog.ntnas.top
CCTV8,http://60.10.167.88:808/hls/8/index.m3u8?blog.ntnas.top
CCTV9,http://60.10.167.88:808/hls/9/index.m3u8?blog.ntnas.top
CCTV12,http://60.10.167.88:808/hls/12/index.m3u8?blog.ntnas.top
CCTV13,http://60.10.167.88:808/hls/13/index.m3u8?blog.ntnas.top
CCTV14,http://60.10.167.88:808/hls/14/index.m3u8?blog.ntnas.top
CGTN,http://60.10.167.88:808/hls/16/index.m3u8?blog.ntnas.top
深圳卫视,http://60.10.167.88:808/hls/23/index.m3u8?blog.ntnas.top
黑龙江卫视,http://60.10.167.88:808/hls/27/index.m3u8?blog.ntnas.top
山东卫视,http://60.10.167.88:808/hls/24/index.m3u8?blog.ntnas.top
四川卫士,http://60.10.167.88:808/hls/31/index.m3u8?blog.ntnas.top
湖南卫视,http://60.10.167.88:808/hls/19/index.m3u8?blog.ntnas.top
辽宁卫视,http://60.10.167.88:808/hls/28/index.m3u8?blog.ntnas.top
浙江卫视,http://60.10.167.88:808/hls/26/index.m3u8?blog.ntnas.top
江苏卫视,http://60.10.167.88:808/hls/20/index.m3u8?blog.ntnas.top
河北卫视,http://60.10.167.88:808/hls/18/index.m3u8?blog.ntnas.top
安徽卫视,http://60.10.167.88:808/hls/29/index.m3u8?blog.ntnas.top
湖北卫视,http://60.10.167.88:808/hls/30/index.m3u8?blog.ntnas.top
天津卫视,http://60.10.167.88:808/hls/22/index.m3u8?blog.ntnas.top
重庆卫视,http://60.10.167.88:808/hls/33/index.m3u8?blog.ntnas.top
广东卫视,http://60.10.167.88:808/hls/25/index.m3u8?blog.ntnas.top
广西卫视,http://60.10.167.88:808/hls/35/index.m3u8?blog.ntnas.top

🌽少儿动画#genre#

小猪佩奇,http://baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
金鹰卡通,http://111.20.33.93/TVOD/88888888/224/3221225744/index.m3u8
北京卡酷少儿,http://111.20.33.93/TVOD/88888888/224/3221225743/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8?zfud
甘肃少儿,http://39.134.32.102:6610/270000001111/1110000327/index.m3u8?IASHttpSessionId=OTT
韩国EBS少儿童,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
猫和老鼠,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
童年经典,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
玩具乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key=051d9240247766709d65dde3fcd5cd7bb
怀旧动画,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c53_lb_86_600_t10/c53_lb_86_600_t10.m3u8?key=0b292c335e5837e943a226d3c381f872a
巧虎,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_135_600_t10/c55_lb_135_600_t10.m3u8?key=0f2a06793124310bcefefdf4e48b17f9a
宝宝课堂,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key=0b292c335e5837e94abaa8d3135e83ce3
奥特曼,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key=0b292c335e5837e94abe4b846218bbc95
喜羊羊,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8?key=0b292c335e5837e943e554ef181bdcec1
名贞探柯南,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
动画小天地,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_139_600_t10/c55_lb_139_600_t10.m3u8?key=0f2a06793124310bc475d77d809f3ab51
兔小贝尔歌,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_136_600_t10/c54_lb_136_600_t10.m3u8?key=0b292c335e5837e94ae056154862a578b
